20100603081719 13316.907  3875.151 55814.311 .
20100603081720 13316.964  3875.194 55814.354 .
20100603081721 13316.950  3875.160 55814.284 .
20100603081722 13316.917  3875.107 55814.309 .
20100603081723 13316.941  3875.103 55814.311 .
20100603081724 13316.931  3875.142 55814.343 .
20100603081725 13316.975  3875.131 55814.349 .
20100603081726 13316.959  3875.129 55814.381 .
20100603081727 13316.971  3875.063 55814.374 .
20100603081728 13317.023  3875.129 55814.425 .
20100603081729 13316.997  3875.139 55814.393 .
20100603081730 13316.991  3875.080 55814.442 .
20100603081731 13316.959  3875.051 55814.419 .
20100603081732 13316.996  3875.034 55814.402 .
20100603081733 13317.007  3875.060 55814.416 .
20100603081734 13316.993  3874.987 55814.426 .
20100603081735 13317.031  3875.007 55814.428 .
20100603081736 13317.051  3875.016 55814.430 .
20100603081737 13317.069  3875.027 55814.500 .
20100603081738 13317.082  3875.032 55814.426 .
20100603081739 13317.088  3875.018 55814.419 .
20100603081740 13317.104  3875.050 55814.485 .
20100603081741 13317.127  3875.021 55814.477 .
20100603081742 13317.151  3874.984 55814.493 .
20100603081743 13317.203  3874.986 55814.524 .
20100603081744 13317.202  3874.955 55814.520 .
20100603081745 13317.194  3874.976 55814.536 .
20100603081746 13317.163  3874.997 55814.514 .
20100603081747 13317.186  3874.975 55814.531 .
20100603081748 13317.193  3874.960 55814.504 .
20100603081749 13317.189  3874.937 55814.501 .
20100603081750 13317.173  3874.929 55814.565 .
20100603081751 13317.155  3874.937 55814.559 .
20100603081752 13317.161  3874.905 55814.546 .
20100603081753 13317.128  3874.944 55814.559 .
20100603081754 13317.164  3874.981 55814.548 .
20100603081755 13317.150  3874.952 55814.569 .
20100603081756 13317.104  3874.964 55814.608 .
20100603081757 13317.125  3874.957 55814.608 .
20100603081758 13317.140  3874.967 55814.572 .
20100603081759 13317.119  3874.947 55814.600 .
20100603081800 13317.144  3874.981 55814.628 .
20100603081801 13317.112  3874.968 55814.583 .
20100603081802 13317.085  3874.981 55814.600 .
20100603081803 13317.081  3874.998 55814.633 .
20100603081804 13317.073  3875.055 55814.645 .
20100603081805 13317.096  3875.095 55814.677 .
20100603081806 13317.094  3875.070 55814.629 .
20100603081807 13317.106  3875.100 55814.629 .
20100603081808 13317.085  3875.101 55814.662 .
20100603081809 13317.156  3875.092 55814.656 .
20100603081810 13317.167  3875.160 55814.638 .
20100603081811 13317.160  3875.166 55814.685 .
20100603081812 13317.184  3875.180 55814.662 .
20100603081813 13317.198  3875.214 55814.692 .
20100603081814 13317.303  3875.160 55814.664 .
20100603081815 13317.291  3875.158 55814.700 .
20100603081816 13317.297  3875.114 55814.666 .
20100603081817 13317.361  3875.096 55814.673 .
20100603081818 13317.382  3875.058 55814.710 .
20100603081819 13317.394  3875.035 55814.730 .
20100603081820 13317.427  3875.028 55814.629 .
20100603081821 13317.446  3875.003 55814.675 .
20100603081822 13317.482  3874.979 55814.685 .
20100603081823 13317.492  3874.979 55814.687 .
20100603081824 13317.547  3874.903 55814.719 .
20100603081825 13317.532  3874.847 55814.694 .
20100603081826 13317.614  3874.919 55814.728 .
20100603081827 13317.583  3874.836 55814.726 .
20100603081828 13317.581  3874.800 55814.745 .
20100603081829 13317.607  3874.749 55814.747 .
20100603081830 13317.685  3874.799 55814.781 .
20100603081831 13317.625  3874.737 55814.725 .
20100603081832 13317.658  3874.697 55814.720 .
20100603081833 13317.698  3874.722 55814.755 .
20100603081834 13317.714  3874.637 55814.746 .
20100603081835 13317.704  3874.654 55814.736 .
20100603081836 13317.685  3874.615 55814.774 .
20100603081837 13317.719  3874.621 55814.730 .
20100603081838 13317.739  3874.595 55814.739 .
20100603081839 13317.696  3874.603 55814.768 .
20100603081840 13317.659  3874.549 55814.736 .
20100603081841 13317.640  3874.555 55814.721 .
20100603081842 13317.604  3874.516 55814.702 .
20100603081843 13317.578  3874.524 55814.699 .
20100603081844 13317.545  3874.531 55814.801 .
20100603081845 13317.581  3874.582 55814.782 .
20100603081846 13317.470  3874.621 55814.773 .
20100603081847 13317.492  3874.643 55814.809 .
20100603081848 13317.428  3874.603 55814.807 .
20100603081849 13317.378  3874.601 55814.828 .
20100603081850 13317.404  3874.660 55814.855 .
20100603081851 13317.384  3874.626 55814.858 .
20100603081852 13317.349  3874.672 55814.876 .
20100603081853 13317.354  3874.641 55814.866 .
20100603081854 13317.339  3874.682 55814.873 .
20100603081855 13317.323  3874.602 55814.886 .
20100603081856 13317.303  3874.622 55814.889 .
20100603081857 13317.362  3874.667 55814.948 .
20100603081858 13317.340  3874.651 55814.915 .
20100603081859 13317.336  3874.690 55814.931 .
20100603081900 13317.368  3874.630 55814.978 .
20100603081901 13317.341  3874.612 55814.981 .
20100603081902 13317.334  3874.596 55815.000 .
20100603081903 13317.393  3874.623 55814.994 .
20100603081904 13317.377  3874.592 55815.016 .
20100603081905 13317.440  3874.641 55815.005 .
20100603081906 13317.415  3874.591 55815.002 .
20100603081907 13317.435  3874.571 55815.028 .
20100603081908 13317.454  3874.624 55815.049 .
20100603081909 13317.423  3874.590 55815.062 .
20100603081910 13317.446  3874.563 55815.067 .
20100603081911 13317.436  3874.592 55815.062 .
20100603081912 13317.449  3874.538 55815.045 .
20100603081913 13317.464  3874.548 55815.090 .
20100603081914 13317.452  3874.554 55815.090 .
20100603081915 13317.446  3874.550 55815.072 .
20100603081916 13317.487  3874.558 55815.092 .
20100603081917 13317.513  3874.636 55815.122 .
20100603081918 13317.487  3874.508 55815.120 .
20100603081919 13317.505  3874.522 55815.077 .
20100603081920 13317.512  3874.540 55815.103 .
20100603081921 13317.521  3874.498 55815.084 .
20100603081922 13317.525  3874.498 55815.134 .
20100603081923 13317.526  3874.475 55815.143 .
20100603081924 13317.565  3874.475 55815.155 .
20100603081925 13317.567  3874.445 55815.157 .
20100603081926 13317.561  3874.455 55815.145 .
20100603081927 13317.613  3874.462 55815.168 .
20100603081928 13317.604  3874.431 55815.107 .
20100603081929 13317.633  3874.523 55815.170 .
20100603081930 13317.578  3874.428 55815.173 .
20100603081931 13317.621  3874.432 55815.253 .
20100603081932 13317.595  3874.406 55815.176 .
20100603081933 13317.601  3874.439 55815.242 .
20100603081934 13317.673  3874.485 55815.270 .
20100603081935 13317.662  3874.476 55815.282 .
20100603081936 13317.583  3874.437 55815.283 .
20100603081937 13317.601  3874.450 55815.239 .
20100603081938 13317.586  3874.482 55815.321 .
20100603081939 13317.545  3874.473 55815.312 .
20100603081940 13317.603  3874.499 55815.325 .
20100603081941 13317.564  3874.481 55815.315 .
20100603081942 13317.525  3874.441 55815.323 .
20100603081943 13317.519  3874.473 55815.302 .
20100603081944 13317.507  3874.462 55815.287 .
20100603081945 13317.531  3874.487 55815.330 .
20100603081946 13317.562  3874.479 55815.356 .
20100603081947 13317.522  3874.479 55815.338 .
20100603081948 13317.541  3874.478 55815.375 .
20100603081949 13317.600  3874.501 55815.342 .
20100603081950 13317.592  3874.501 55815.375 .
20100603081951 13317.612  3874.579 55815.398 .
20100603081952 13317.627  3874.469 55815.380 .
20100603081953 13317.687  3874.482 55815.391 .
20100603081954 13317.660  3874.488 55815.369 .
20100603081955 13317.685  3874.467 55815.325 .
20100603081956 13317.739  3874.555 55815.376 .
20100603081957 13317.705  3874.504 55815.367 .
20100603081958 13317.730  3874.461 55815.360 .
20100603081959 13317.689  3874.437 55815.396 .
20100603082000 13317.731  3874.463 55815.387 .
20100603082001 13317.730  3874.464 55815.395 .
20100603082002 13317.764  3874.468 55815.436 .
20100603082003 13317.740  3874.480 55815.444 .
20100603082004 13317.763  3874.440 55815.401 .
20100603082005 13317.757  3874.411 55815.465 .
20100603082006 13317.769  3874.410 55815.434 .
20100603082007 13317.773  3874.389 55815.465 .
20100603082008 13317.784  3874.328 55815.470 .
20100603082009 13317.788  3874.337 55815.443 .
20100603082010 13317.851  3874.357 55815.504 .
20100603082011 13317.854  3874.252 55815.442 .
20100603082012 13317.839  3874.250 55815.452 .
20100603082013 13317.831  3874.181 55815.493 .
20100603082014 13317.834  3874.182 55815.510 .
20100603082015 13317.830  3874.138 55815.467 .
20100603082016 13317.916  3874.158 55815.482 .
20100603082017 13317.850  3874.095 55815.492 .
20100603082018 13317.884  3874.088 55815.495 .
20100603082019 13317.829  3874.014 55815.493 .
20100603082020 13317.827  3874.035 55815.499 .
20100603082021 13317.850  3874.017 55815.535 .
20100603082022 13317.816  3873.957 55815.541 .
20100603082023 13317.859  3873.928 55815.507 .
20100603082024 13317.803  3873.878 55815.553 .
20100603082025 13317.829  3873.884 55815.527 .
20100603082026 13317.828  3873.899 55815.557 .
20100603082027 13317.835  3873.827 55815.555 .
20100603082028 13317.803  3873.778 55815.556 .
20100603082029 13317.803  3873.746 55815.559 .
20100603082030 13317.785  3873.739 55815.542 .
20100603082031 13317.741  3873.677 55815.521 .
20100603082032 13317.752  3873.677 55815.570 .
20100603082033 13317.778  3873.602 55815.592 .
20100603082034 13317.838  3873.619 55815.569 .
20100603082035 13317.808  3873.563 55815.584 .
20100603082036 13317.827  3873.623 55815.589 .
20100603082037 13317.816  3873.556 55815.598 .
20100603082038 13317.816  3873.533 55815.622 .
20100603082039 13317.812  3873.547 55815.607 .
20100603082040 13317.805  3873.518 55815.580 .
20100603082041 13317.791  3873.489 55815.588 .
20100603082042 13317.736  3873.492 55815.545 .
20100603082043 13317.817  3873.479 55815.582 .
20100603082044 13317.827  3873.494 55815.615 .
20100603082045 13317.800  3873.478 55815.643 .
20100603082046 13317.725  3873.447 55815.652 .
20100603082047 13317.738  3873.482 55815.705 .
20100603082048 13317.718  3873.447 55815.676 .
20100603082049 13317.730  3873.424 55815.676 .
20100603082050 13317.754  3873.423 55815.678 .
20100603082051 13317.772  3873.464 55815.694 .
20100603082052 13317.752  3873.411 55815.646 .
20100603082053 13317.790  3873.478 55815.734 .
20100603082054 13317.767  3873.449 55815.729 .
20100603082055 13317.759  3873.436 55815.724 .
20100603082056 13317.814  3873.433 55815.673 .
20100603082057 13317.815  3873.418 55815.690 .
20100603082058 13317.834  3873.408 55815.672 .
20100603082059 13317.869  3873.420 55815.773 .
20100603082100 13317.897  3873.400 55815.757 .
20100603082101 13317.874  3873.361 55815.707 .
20100603082102 13317.900  3873.322 55815.724 .
20100603082103 13317.874  3873.292 55815.768 .
20100603082104 13317.837  3873.272 55815.755 .
20100603082105 13317.854  3873.226 55815.740 .
20100603082106 13317.825  3873.224 55815.791 .
20100603082107 13317.819  3873.228 55815.787 .
20100603082108 13317.879  3873.227 55815.805 .
20100603082109 13317.893  3873.210 55815.775 .
20100603082110 13317.854  3873.225 55815.773 .
20100603082111 13317.866  3873.210 55815.795 .
20100603082112 13317.841  3873.107 55815.771 .
20100603082113 13317.839  3873.095 55815.791 .
20100603082114 13317.893  3873.087 55815.834 .
20100603082115 13317.896  3873.050 55815.808 .
20100603082116 13317.863  3873.106 55815.840 .
20100603082117 13317.886  3873.154 55815.887 .
20100603082118 13317.835  3873.059 55815.833 .
20100603082119 13317.847  3873.025 55815.832 .
20100603082120 13317.811  3872.984 55815.839 .
20100603082121 13317.794  3872.990 55815.827 .
20100603082122 13317.801  3873.044 55815.874 .
20100603082123 13317.737  3873.007 55815.835 .
20100603082124 13317.733  3873.049 55815.790 .
20100603082125 13317.803  3873.033 55815.827 .
20100603082126 13317.837  3873.060 55815.871 .
20100603082127 13317.819  3873.047 55815.822 .
20100603082128 13317.793  3873.036 55815.842 .
20100603082129 13317.846  3873.037 55815.859 .
20100603082130 13317.873  3873.041 55815.900 .
20100603082131 13317.862  3872.992 55815.917 .
20100603082132 13317.872  3872.981 55815.878 .
20100603082133 13317.903  3873.029 55815.914 .
20100603082134 13317.961  3872.998 55815.889 .
20100603082135 13317.974  3873.034 55815.921 .
20100603082136 13318.064  3873.072 55815.929 .
20100603082137 13318.006  3873.042 55815.894 .
20100603082138 13318.089  3873.075 55815.959 .
20100603082139 13318.166  3873.051 55815.913 .
20100603082140 13318.160  3873.043 55815.925 .
20100603082141 13318.208  3873.106 55815.959 .
20100603082142 13318.188  3873.095 55815.937 .
20100603082143 13318.189  3873.099 55815.945 .
20100603082144 13318.239  3873.140 55815.943 .
20100603082145 13318.233  3873.176 55815.937 .
20100603082146 13318.263  3873.183 55816.001 .
20100603082147 13318.280  3873.211 55815.990 .
20100603082148 13318.394  3873.197 55815.958 .
20100603082149 13318.321  3873.234 55815.933 .
20100603082150 13318.358  3873.182 55815.940 .
20100603082151 13318.312  3873.264 55815.995 .
20100603082152 13318.372  3873.315 55816.027 .
20100603082153 13318.337  3873.284 55815.992 .
20100603082154 13318.321  3873.255 55815.945 .
20100603082155 13318.336  3873.348 55815.991 .
20100603082156 13318.340  3873.369 55816.004 .
20100603082157 13318.365  3873.400 55815.958 .
20100603082158 13318.373  3873.449 55816.013 .
20100603082159 13318.366  3873.445 55816.050 .
20100603082200 13318.352  3873.411 55815.989 .
20100603082201 13318.401  3873.422 55816.020 .
20100603082202 13318.419  3873.458 55816.068 .
20100603082203 13318.456  3873.420 55816.072 .
20100603082204 13318.492  3873.429 55816.027 .
20100603082205 13318.532  3873.485 55816.048 .
20100603082206 13318.565  3873.435 55816.021 .
20100603082207 13318.602  3873.421 55816.024 .
20100603082208 13318.611  3873.383 55816.006 .
20100603082209 13318.681  3873.357 55816.026 .
20100603082210 13318.705  3873.345 55816.046 .
20100603082211 13318.723  3873.336 55816.062 .
20100603082212 13318.756  3873.299 55816.061 .
20100603082213 13318.774  3873.345 55816.077 .
20100603082214 13318.737  3873.273 55816.065 .
20100603082215 13318.765  3873.233 55816.085 .
20100603082216 13318.743  3873.204 55816.087 .
20100603082217 13318.789  3873.258 55816.087 .
20100603082218 13318.813  3873.226 55816.084 .
20100603082219 13318.795  3873.230 55816.140 .
20100603082220 13318.847  3873.208 55816.098 .
20100603082221 13318.822  3873.224 55816.105 .
20100603082222 13318.832  3873.196 55816.118 .
20100603082223 13318.873  3873.182 55816.137 .
20100603082224 13318.956  3873.230 55816.172 .
20100603082225 13319.003  3873.220 55816.174 .
20100603082226 13318.982  3873.215 55816.127 .
20100603082227 13318.991  3873.196 55816.122 .
20100603082228 13318.979  3873.145 55816.133 .
20100603082229 13318.991  3873.127 55816.131 .
20100603082230 13319.005  3873.136 55816.132 .
20100603082231 13318.991  3873.156 55816.149 .
20100603082232 13318.976  3873.151 55816.159 .
20100603082233 13318.950  3873.134 55816.147 .
20100603082234 13319.011  3873.115 55816.127 .
20100603082235 13318.966  3873.112 55816.170 .
20100603082236 13318.971  3873.071 55816.139 .
20100603082237 13318.978  3873.051 55816.135 .
20100603082238 13318.994  3873.000 55816.160 .
20100603082239 13318.992  3873.001 55816.157 .
20100603082240 13318.968  3872.941 55816.168 .
20100603082241 13318.960  3872.963 55816.228 .
20100603082242 13318.952  3872.861 55816.204 .
20100603082243 13319.021  3872.845 55816.142 .
20100603082244 13318.996  3872.859 55816.224 .
20100603082245 13319.071  3872.839 55816.234 .
20100603082246 13319.068  3872.815 55816.226 .
20100603082247 13319.113  3872.766 55816.203 .
20100603082248 13319.114  3872.755 55816.220 .
20100603082249 13319.111  3872.667 55816.220 .
20100603082250 13319.097  3872.629 55816.237 .
20100603082251 13319.130  3872.574 55816.188 .
20100603082252 13319.124  3872.593 55816.230 .
20100603082253 13319.192  3872.587 55816.232 .
20100603082254 13319.197  3872.495 55816.211 .
20100603082255 13319.210  3872.437 55816.217 .
20100603082256 13319.292  3872.473 55816.222 .
20100603082257 13319.317  3872.426 55816.249 .
20100603082258 13319.328  3872.293 55816.226 .
20100603082259 13319.357  3872.259 55816.245 .
20100603082300 13319.404  3872.290 55816.238 .
20100603082301 13319.392  3872.250 55816.283 .
20100603082302 13319.405  3872.165 55816.213 .
20100603082303 13319.403  3872.141 55816.263 .
20100603082304 13319.423  3872.137 55816.223 .
20100603082305 13319.419  3872.106 55816.251 .
20100603082306 13319.430  3872.066 55816.257 .
20100603082307 13319.400  3872.053 55816.249 .
20100603082308 13319.389  3872.046 55816.211 .
20100603082309 13319.388  3872.061 55816.263 .
20100603082310 13319.418  3871.992 55816.238 .
20100603082311 13319.419  3872.030 55816.276 .
20100603082312 13319.457  3872.026 55816.269 .
20100603082313 13319.525  3872.035 55816.289 .
20100603082314 13319.543  3872.067 55816.291 .
20100603082315 13319.515  3872.024 55816.282 .
20100603082316 13319.509  3872.023 55816.262 .
20100603082317 13319.507  3872.045 55816.275 .
20100603082318 13319.502  3872.022 55816.256 .
20100603082319 13319.600  3872.048 55816.244 .
20100603082320 13319.498  3871.998 55816.239 .
20100603082321 13319.500  3872.073 55816.305 .
20100603082322 13319.482  3872.079 55816.298 .
20100603082323 13319.454  3872.050 55816.294 .
20100603082324 13319.441  3872.081 55816.331 .
20100603082325 13319.426  3872.078 55816.357 .
20100603082326 13319.396  3872.112 55816.378 .
20100603082327 13319.394  3872.085 55816.364 .
20100603082328 13319.399  3872.097 55816.348 .
20100603082329 13319.363  3872.130 55816.343 .
20100603082330 13319.349  3872.106 55816.327 .
20100603082331 13319.331  3872.142 55816.322 .
20100603082332 13319.340  3872.158 55816.346 .
20100603082333 13319.350  3872.146 55816.332 .
20100603082334 13319.283  3872.163 55816.353 .
20100603082335 13319.255  3872.124 55816.365 .
20100603082336 13319.205  3872.102 55816.331 .
20100603082337 13319.226  3872.115 55816.366 .
20100603082338 13319.215  3872.099 55816.336 .
20100603082339 13319.208  3872.071 55816.350 .
20100603082340 13319.230  3872.062 55816.317 .
20100603082341 13319.250  3872.068 55816.371 .
20100603082342 13319.264  3872.037 55816.363 .
20100603082343 13319.259  3872.014 55816.334 .
20100603082344 13319.210  3871.976 55816.313 .
20100603082345 13319.201  3871.975 55816.370 .
20100603082346 13319.140  3871.909 55816.349 .
20100603082347 13319.161  3871.884 55816.338 .
20100603082348 13319.175  3871.928 55816.341 .
20100603082349 13319.179  3871.927 55816.376 .
20100603082350 13319.157  3871.886 55816.376 .
20100603082351 13319.133  3871.779 55816.298 .
20100603082352 13319.120  3871.731 55816.248 .
20100603082353 13319.084  3871.722 55816.328 .
20100603082354 13319.091  3871.741 55816.323 .
20100603082355 13319.074  3871.731 55816.358 .
20100603082356 13319.075  3871.706 55816.354 .
20100603082357 13319.031  3871.696 55816.290 .
20100603082358 13319.004  3871.691 55816.311 .
20100603082359 13319.019  3871.690 55816.324 .
20100603082400 13318.983  3871.647 55816.303 .
20100603082401 13318.929  3871.571 55816.294 .
20100603082402 13318.852  3871.586 55816.315 .
20100603082403 13318.856  3871.532 55816.307 .
20100603082404 13318.796  3871.521 55816.253 .
20100603082405 13318.763  3871.518 55816.245 .
20100603082406 13318.730  3871.467 55816.303 .
20100603082407 13318.675  3871.420 55816.276 .
20100603082408 13318.695  3871.479 55816.305 .
20100603082409 13318.668  3871.454 55816.288 .
20100603082410 13318.684  3871.469 55816.281 .
20100603082411 13318.667  3871.411 55816.253 .
20100603082412 13318.670  3871.440 55816.271 .
20100603082413 13318.631  3871.428 55816.296 .
20100603082414 13318.629  3871.450 55816.293 .
20100603082415 13318.629  3871.459 55816.335 .
20100603082416 13318.614  3871.450 55816.298 .
20100603082417 13318.611  3871.390 55816.285 .
20100603082418 13318.651  3871.390 55816.244 .
20100603082419 13318.628  3871.339 55816.248 .
20100603082420 13318.613  3871.309 55816.242 .
20100603082421 13318.649  3871.306 55816.225 .
20100603082422 13318.607  3871.262 55816.261 .
20100603082423 13318.615  3871.251 55816.227 .
20100603082424 13318.597  3871.192 55816.197 .
20100603082425 13318.613  3871.215 55816.217 .
20100603082426 13318.535  3871.133 55816.236 .
20100603082427 13318.487  3871.080 55816.209 .
20100603082428 13318.484  3871.060 55816.172 .
20100603082429 13318.431  3870.985 55816.199 .
20100603082430 13318.421  3870.988 55816.169 .
20100603082431 13318.384  3870.985 55816.145 .
20100603082432 13318.377  3871.034 55816.172 .
20100603082433 13318.309  3870.972 55816.177 .
20100603082434 13318.275  3870.993 55816.152 .
20100603082435 13318.219  3870.918 55816.160 .
20100603082436 13318.182  3870.967 55816.137 .
20100603082437 13318.233  3870.964 55816.107 .
20100603082438 13318.140  3870.942 55816.073 .
20100603082439 13318.169  3870.960 55816.078 .
20100603082440 13318.099  3870.947 55816.083 .
20100603082441 13318.131  3870.897 55816.048 .
20100603082442 13318.071  3870.922 55816.058 .
20100603082443 13318.054  3870.896 55815.999 .
20100603082444 13318.070  3870.841 55816.008 .
20100603082445 13318.076  3870.876 55816.058 .
20100603082446 13318.051  3870.852 55816.035 .
20100603082447 13318.041  3870.811 55815.977 .
20100603082448 13318.005  3870.740 55815.992 .
20100603082449 13317.976  3870.692 55815.970 .
20100603082450 13317.953  3870.681 55815.969 .
20100603082451 13317.964  3870.659 55815.946 .
20100603082452 13317.897  3870.575 55815.912 .
20100603082453 13317.898  3870.604 55815.942 .
20100603082454 13317.847  3870.588 55815.926 .
20100603082455 13317.861  3870.498 55815.912 .
20100603082456 13317.800  3870.369 55815.866 .
20100603082457 13317.707  3870.370 55815.862 .
20100603082458 13317.680  3870.327 55815.862 .
20100603082459 13317.650  3870.297 55815.801 .
20100603082500 13317.662  3870.323 55815.817 .
20100603082501 13317.601  3870.286 55815.785 .
20100603082502 13317.535  3870.198 55815.669 .
20100603082503 13317.515  3870.216 55815.720 .
20100603082504 13317.458  3870.226 55815.739 .
20100603082505 13317.376  3870.135 55815.688 .
20100603082506 13317.316  3870.209 55815.688 .
20100603082507 13317.268  3870.185 55815.649 .
20100603082508 13317.295  3870.138 55815.674 .
20100603082509 13317.217  3870.161 55815.637 .
20100603082510 13317.249  3870.177 55815.632 .
20100603082511 13317.254  3870.145 55815.616 .
20100603082512 13317.195  3870.133 55815.643 .
20100603082513 13317.194  3870.140 55815.586 .
20100603082514 13317.186  3870.119 55815.622 .
20100603082515 13317.114  3870.108 55815.540 .
20100603082516 13317.110  3870.081 55815.526 .
20100603082517 13317.183  3870.052 55815.488 .
20100603082518 13317.134  3870.047 55815.538 .
20100603082519 13317.164  3870.075 55815.532 .
20100603082520 13317.127  3869.958 55815.531 .
20100603082521 13317.092  3869.964 55815.432 .
20100603082522 13317.093  3869.906 55815.451 .
20100603082523 13317.026  3869.898 55815.391 .
20100603082524 13317.039  3869.873 55815.387 .
20100603082525 13317.023  3869.809 55815.376 .
20100603082526 13316.961  3869.801 55815.319 .
20100603082527 13316.987  3869.757 55815.358 .
20100603082528 13316.961  3869.742 55815.283 .
20100603082529 13316.945  3869.711 55815.281 .
20100603082530 13316.905  3869.637 55815.291 .
20100603082531 13316.907  3869.624 55815.291 .
20100603082532 13316.852  3869.644 55815.284 .
20100603082533 13316.848  3869.582 55815.234 .
20100603082534 13316.779  3869.558 55815.195 .
20100603082535 13316.726  3869.505 55815.193 .
20100603082536 13316.719  3869.558 55815.176 .
20100603082537 13316.686  3869.543 55815.162 .
20100603082538 13316.602  3869.499 55815.153 .
20100603082539 13316.537  3869.489 55815.114 .
20100603082540 13316.551  3869.518 55815.107 .
20100603082541 13316.512  3869.444 55815.086 .
20100603082542 13316.520  3869.465 55815.106 .
20100603082543 13316.474  3869.426 55815.063 .
20100603082544 13316.470  3869.422 55815.071 .
20100603082545 13316.447  3869.427 55815.053 .
20100603082546 13316.410  3869.387 55815.044 .
20100603082547 13316.360  3869.404 55815.005 .
20100603082548 13316.408  3869.381 55815.002 .
20100603082549 13316.366  3869.354 55814.992 .
20100603082550 13316.366  3869.291 55814.935 .
20100603082551 13316.375  3869.244 55814.898 .
20100603082552 13316.391  3869.218 55814.855 .
20100603082553 13316.396  3869.215 55814.872 .
20100603082554 13316.399  3869.199 55814.839 .
20100603082555 13316.417  3869.207 55814.816 .
20100603082556 13316.388  3869.138 55814.800 .
20100603082557 13316.376  3869.120 55814.796 .
20100603082558 13316.317  3869.130 55814.787 .
20100603082559 13316.371  3869.132 55814.693 .
20100603082600 13316.327  3869.094 55814.692 .
20100603082601 13316.312  3869.036 55814.666 .
20100603082602 13316.274  3869.037 55814.673 .
20100603082603 13316.233  3869.013 55814.629 .
20100603082604 13316.232  3868.993 55814.663 .
20100603082605 13316.223  3869.008 55814.639 .
20100603082606 13316.137  3869.031 55814.616 .
20100603082607 13316.112  3869.024 55814.612 .
20100603082608 13316.044  3869.029 55814.590 .
20100603082609 13316.041  3869.065 55814.589 .
20100603082610 13315.964  3869.018 55814.578 .
20100603082611 13315.957  3869.059 55814.502 .
20100603082612 13315.919  3869.034 55814.509 .
20100603082613 13315.912  3869.059 55814.548 .
20100603082614 13315.864  3869.085 55814.466 .
20100603082615 13315.846  3869.112 55814.493 .
20100603082616 13315.839  3869.119 55814.470 .
20100603082617 13315.834  3869.108 55814.437 .
20100603082618 13315.797  3869.124 55814.438 .
20100603082619 13315.691  3869.116 55814.361 .
20100603082620 13315.725  3869.135 55814.368 .
20100603082621 13315.737  3869.144 55814.377 .
20100603082622 13315.694  3869.140 55814.376 .
20100603082623 13315.693  3869.173 55814.354 .
20100603082624 13315.650  3869.181 55814.283 .
20100603082625 13315.625  3869.178 55814.310 .
20100603082626 13315.611  3869.110 55814.316 .
20100603082627 13315.612  3869.141 55814.287 .
20100603082628 13315.672  3869.143 55814.262 .
20100603082629 13315.620  3869.192 55814.249 .
20100603082630 13315.572  3869.201 55814.197 .
20100603082631 13315.617  3869.193 55814.219 .
20100603082632 13315.652  3869.171 55814.172 .
20100603082633 13315.608  3869.173 55814.182 .
20100603082634 13315.618  3869.198 55814.197 .
20100603082635 13315.643  3869.231 55814.174 .
20100603082636 13315.630  3869.229 55814.140 .
20100603082637 13315.571  3869.268 55814.137 .
20100603082638 13315.605  3869.227 55814.109 .
20100603082639 13315.637  3869.253 55814.113 .
20100603082640 13315.595  3869.268 55814.077 .
20100603082641 13315.631  3869.264 55814.069 .
20100603082642 13315.636  3869.250 55814.033 .
20100603082643 13315.678  3869.346 55814.011 .
20100603082644 13315.626  3869.299 55814.031 .
20100603082645 13315.680  3869.258 55813.991 .
20100603082646 13315.613  3869.259 55813.993 .
20100603082647 13315.665  3869.243 55814.011 .
20100603082648 13315.606  3869.282 55813.980 .
20100603082649 13315.622  3869.335 55813.956 .
20100603082650 13315.604  3869.354 55813.987 .
20100603082651 13315.657  3869.402 55813.955 .
20100603082652 13315.598  3869.344 55813.919 .
20100603082653 13315.598  3869.306 55813.913 .
20100603082654 13315.589  3869.390 55813.938 .
20100603082655 13315.566  3869.392 55813.932 .
20100603082656 13315.568  3869.341 55813.878 .
20100603082657 13315.566  3869.423 55813.846 .
20100603082658 13315.638  3869.450 55813.870 .
20100603082659 13315.660  3869.440 55813.847 .
20100603082700 13315.642  3869.401 55813.839 .
20100603082701 13315.664  3869.364 55813.821 .
20100603082702 13315.682  3869.380 55813.804 .
20100603082703 13315.677  3869.410 55813.772 .
20100603082704 13315.699  3869.367 55813.767 .
20100603082705 13315.724  3869.387 55813.765 .
20100603082706 13315.785  3869.347 55813.730 .
20100603082707 13315.764  3869.319 55813.762 .
20100603082708 13315.762  3869.289 55813.739 .
20100603082709 13315.757  3869.249 55813.729 .
20100603082710 13315.748  3869.241 55813.736 .
20100603082711 13315.690  3869.189 55813.683 .
20100603082712 13315.713  3869.177 55813.668 .
20100603082713 13315.766  3869.201 55813.665 .
20100603082714 13315.723  3869.205 55813.673 .
20100603082715 13315.637  3869.175 55813.660 .
20100603082716 13315.659  3869.151 55813.644 .
20100603082717 13315.585  3869.119 55813.680 .
20100603082718 13315.600  3869.144 55813.637 .
20100603082719 13315.552  3869.142 55813.650 .
20100603082720 13315.542  3869.139 55813.600 .
20100603082721 13315.462  3869.099 55813.639 .
20100603082722 13315.437  3869.120 55813.646 .
20100603082723 13315.406  3869.123 55813.610 .
20100603082724 13315.391  3869.093 55813.608 .
20100603082725 13315.383  3869.084 55813.583 .
20100603082726 13315.393  3869.071 55813.622 .
